view1,view2,correspondences,formula_relative_error,camera_center_relative_residual,projected_point_sampson_max,projected_point_normalized_residual_max,rank_ratio,observation_sampson_median,transpose_sampson_median,lott_certified,lott_failures,hs_finite,both_finite,lott_cost_mean,hs_cost_mean,gap_mean,gap_abs_max,lott_normalized_residual_max,hs_normalized_residual_max
12,15,110,2.4709361237997316e-16,1.6864030523197573e-16,1.7729556928044682e-08,4.5321627203666634e-19,3.5618581964422592e-22,0.26846713257808075,15.005785430961277,110,0,110,110,0.42235937673266666,0.42235937673267282,-6.3589917393063918e-15,2.6134649999676185e-13,1.1168322819181536e-20,8.2012229892694879e-21
12,16,62,2.4646926416605951e-16,1.6864030523197573e-16,1.5245357505993918e-08,2.2067498325618138e-19,2.4789208693871306e-22,0.39335470451320864,21.470347545027789,62,0,62,62,0.42411701829175014,0.42411701829175685,-6.8817718053048666e-15,3.0198066269804258e-13,7.1514633940652543e-21,5.6176901690983749e-21
12,17,32,5.3500651878399005e-17,1.6864030523197573e-16,3.6055169358414708e-09,1.3454876645802021e-19,8.066355390087599e-22,0.4728742301930805,26.947419716287826,32,0,32,32,0.57308878849706435,0.57308878849707245,-8.0757697731298071e-15,2.2082335959794364e-13,8.8189265115699197e-21,4.3824882736013451e-21
12,18,15,2.8113541878120727e-17,1.6864030523197573e-16,8.547336365485196e-10,1.1411377431797254e-19,2.7539848099664816e-22,0.38891076618859,25.666620295349652,15,0,15,15,1.2223210701648184,1.2223210701648144,3.8451374607488077e-15,1.8052226380405045e-13,5.0372283741232643e-21,3.4352881964752351e-21
12,19,6,3.6039024855971718e-18,1.6864030523197573e-16,4.824118428584861e-10,9.6061063788903136e-20,3.7445284349044691e-23,0.45690056289112008,40.594532525998822,6,0,6,6,0.58626723576260698,0.58626723576267503,-6.8112182560753354e-14,3.2285285556099552e-13,3.156188821432466e-21,1.6777791249047582e-21
12,20,4,1.1492970181465375e-17,1.6864030523197573e-16,4.820288494148639e-10,8.1769929751176518e-20,3.2454030948157621e-22,0.44752540643639338,48.309920179975364,4,0,4,4,1.0831173233038869,1.0831173233040614,-1.7434664822957302e-13,6.3726801613483985e-13,3.9502805314352653e-21,8.3599075000774827e-22
12,21,1,1.114880932162212e-16,1.6864030523197573e-16,5.6817076337868093e-10,7.8243624197331036e-20,1.8787967699508625e-23,0.57247268495642623,58.250160810471677,1,0,1,1,0.3277246723798089,0.32772467237987568,-6.6779914931203166e-14,6.6779914931203166e-14,2.4472290065592164e-21,8.1574300218640576e-22
13,14,421,2.2231455217102348e-16,3.5651747346356739e-17,1.3507296754319087e-07,1.9639026435261497e-17,1.2857986369084424e-22,0.15498336454240672,4.7085837909106738,421,0,421,421,0.11071989453161808,0.11071989453161833,-2.3812384016506171e-16,3.5749181392930041e-13,5.394429610318419e-20,3.0847547954874187e-20
13,15,245,1.2802924893486099e-16,3.5651747346356739e-17,4.7119296112663212e-08,2.0265747782980342e-18,2.62829495331369e-23,0.22207184201620742,9.4272475517815515,245,0,245,245,0.20105900461591178,0.20105900461590856,3.2442295206429255e-15,2.9598545836506673e-13,2.5059217452844997e-20,1.9982542439904291e-20
13,16,146,1.6699252515228461e-16,3.5651747346356739e-17,8.1917707823593936e-09,5.8964724146854112e-19,8.4884558344305509e-23,0.34919898115939951,14.777502469460716,146,0,146,146,0.42126834301863142,0.42126834301861965,1.1509724500462557e-14,6.9633188104489818e-13,2.0868138066593817e-20,8.9303399636366193e-21
13,17,75,4.7247800765447359e-17,3.5651747346356739e-17,2.1721755693499384e-09,2.9803516999908426e-19,2.2391523692830956e-22,0.3936944765339157,19.182800948912611,75,0,75,75,1.0993623371551591,1.0993623371551791,-1.9529012738536689e-14,4.2499337382650992e-13,1.1814146098408461e-20,6.6327422605820699e-21
13,18,37,5.5441409740458072e-18,3.5651747346356739e-17,8.7324158827573067e-10,1.6186622891268599e-19,3.6775566092088294e-23,0.4237675928831231,19.518052188037313,37,0,37,37,2.7000837828444402,2.7000837828444215,1.9711322945492003e-14,3.6237679523765109e-13,6.9406079432635999e-21,3.8052085015857595e-21
13,19,18,1.1124344375056222e-16,3.5651747346356739e-17,6.7103894714550555e-10,1.1842647553032998e-19,3.7506858359458639e-22,0.39258875335648269,24.659309924282503,18,0,18,18,4.9825559585413668,4.9825559585414023,-3.5545447758029208e-14,3.4106051316484809e-13,5.4273125786066469e-21,2.1807241400664696e-21
13,20,10,1.1142016632748952e-16,3.5651747346356739e-17,6.0512052267455897e-10,8.0610901501903231e-20,2.6867917725923592e-22,0.6169174569474829,37.787761568295394,10,0,10,10,12.464532152074936,12.464532152075154,-2.2133093968701446e-13,1.9184653865522705e-12,5.0510226237347741e-21,2.807536410736938e-21
13,21,4,1.1145539485458955e-16,3.5651747346356739e-17,8.0336005050790008e-10,7.1865364948269714e-20,1.6092960991954764e-22,0.88570916873171113,45.942357143520447,4,0,4,4,0.75735299994637906,0.75735299994632699,5.2131909900055007e-14,1.247890679678676e-13,1.6543205553183393e-21,1.6543205553183397e-21
14,15,383,8.4492208620258833e-16,8.6903029745621066e-17,4.6065432532041351e-07,1.8184783597152294e-17,1.5642007522493291e-22,0.15545919494721902,4.698001219828762,383,0,383,383,0.083859625368936347,0.083859625368937554,-1.2690517549462041e-15,1.6447954109821694e-13,5.4964728479918156e-20,2.6882179485898308e-20
14,16,214,2.4069222909790163e-16,8.6903029745621066e-17,2.1017982332954875e-08,2.2286648503107244e-18,2.0375326507096616e-23,0.24125928694016535,9.4699304059965748,214,0,214,214,0.2581093766752795,0.25810937667528278,-3.3269824361973562e-15,4.4408920985006262e-13,3.0307345632717099e-20,1.6359980462069519e-20
14,17,117,4.5894599896753462e-17,8.6903029745621066e-17,4.3228368342006619e-09,7.846216987611474e-19,1.0218407272335008e-22,0.34429805767208449,13.840744783201439,117,0,117,117,0.38734575912496932,0.38734575912497654,-7.3823782924151625e-15,8.4021678503631847e-13,1.6330471496483176e-20,8.8319598463503626e-21
14,18,63,6.0708011698936284e-17,8.6903029745621066e-17,1.6221287727167518e-09,3.6128052651142393e-19,4.7567137889726904e-22,0.33807613806915543,16.870869600705099,63,0,63,63,0.48824527276251267,0.4882452727624999,1.2750285526184791e-14,3.5438318946034997e-13,1.2192075692977864e-20,6.8687692580891497e-21
14,19,32,5.3626638405112351e-17,8.6903029745621066e-17,8.078653053269664e-10,1.557685321700929e-19,3.5522356930883721e-23,0.37300769761449992,24.009570810229349,32,0,32,32,0.90595086880214926,0.9059508688021366,1.2465665300128922e-14,8.2778228716051672e-13,5.1478760012431294e-21,3.87742370652269e-21
14,20,22,1.1686258667579913e-16,8.6903029745621066e-17,7.7451356851011384e-10,9.8292696179934867e-20,1.3540861889730357e-22,0.45257917660141467,31.363711252551909,22,0,22,22,0.41104130224827728,0.41104130224825841,1.884193558752336e-14,1.4599432773820809e-13,5.1302473694887245e-21,3.5331267595212955e-21
14,21,9,1.1551760756364677e-16,8.6903029745621066e-17,1.1593892725790972e-09,6.9647024171484815e-20,5.8670115171032224e-22,0.57228769091019172,32.161697429827953,9,0,9,9,0.34275817406442594,0.34275817406441594,9.9164503768949744e-15,1.0104417302869706e-13,5.6954662494103302e-21,1.4238665623525831e-21
14,22,2,3.497875876279962e-18,8.6903029745621066e-17,5.4615140823936759e-09,5.6933871973319722e-20,2.3186564522037816e-22,0.31707681719680914,18.677383079453833,2,0,2,2,0.12703510989322603,0.1270351098932592,-3.3166178137200575e-14,5.7398530373120593e-14,4.0913270544666e-21,8.1826541089332044e-22
15,16,364,8.2102068495838162e-16,3.9984846088531353e-17,3.6103193293041679e-07,2.0977194886045459e-17,5.3330868551848073e-23,0.15002506988421008,4.9185941438590621,364,0,364,364,0.076573622913982578,0.076573622913986922,-4.3819023632985485e-15,1.9617640845126516e-13,6.2867387009086451e-20,3.0647280612803132e-20
15,17,195,2.2930513149555723e-16,3.9984846088531353e-17,8.8464703287091788e-09,2.6502713693703577e-18,2.6840485581641829e-22,0.30936676732820823,10.267424866884046,195,0,195,195,0.26006965541571053,0.26006965541571081,-2.9063177624036261e-16,2.9753977059954195e-13,2.5654514856390677e-20,1.1636169587572767e-20
15,18,113,1.1193611609679597e-16,3.9984846088531353e-17,1.988889944082257e-09,7.4050519355744882e-19,2.6592968394325912e-22,0.28270352891012418,13.871136492715769,113,0,113,113,0.47601806113081763,0.47601806113082967,-1.1869361196351879e-14,2.5213164889237305e-13,1.2425271961495211e-20,1.0247636567294782e-20
15,19,58,1.2281920341237496e-16,3.9984846088531353e-17,8.4906884443280832e-10,2.4744318804214955e-19,2.4621320020815422e-22,0.41461307968743988,18.050937062086213,58,0,58,58,1.0263130145751918,1.0263130145752166,-2.5036087546049683e-14,1.0018652574217413e-12,8.9219537620762877e-21,7.2524674721228762e-21
15,20,41,3.8783457924863004e-17,3.9984846088531353e-17,5.1542947492478683e-10,1.430749444205464e-19,2.9798519180648967e-22,0.37335744295561679,24.824360764374514,41,0,41,41,1.5587103300640526,1.5587103300640597,-7.0367127394253048e-15,4.8805404162521882e-13,8.6145821576530471e-21,3.4637093936956041e-21
15,21,23,1.1190171038817352e-16,3.9984846088531353e-17,6.1720494277184975e-10,7.5025871341798066e-20,6.1162299499482171e-22,0.47553541356102297,40.42178574846421,23,0,23,23,3.8473317104959066,3.8473317104959017,4.9138682253636939e-15,2.9487523534044158e-13,5.1186831402575127e-21,1.8148586612523709e-21
15,22,12,8.2548496111202073e-18,3.9984846088531353e-17,8.8604114852456883e-10,6.2316933388415794e-20,4.7991557140695728e-23,0.62093076821903692,127.6442832244214,12,0,12,12,10.373529129445155,10.373529129445203,-4.6403880087433902e-14,2.2393198406689407e-13,2.5095445268041824e-21,1.4544364209676697e-21
15,23,8,1.1106045968156485e-16,3.9984846088531353e-17,4.9691220007774316e-10,6.5953263417823177e-20,3.7418841867522636e-23,0.86115245518376626,148.74178932728654,8,0,8,8,21.7092883288582,21.709288328858069,1.2712629614362175e-13,1.3642420526593924e-12,1.3396162471367767e-21,1.4433999522190437e-21
15,24,7,2.1274756429289319e-18,3.9984846088531353e-17,2.9049968767042835e-10,8.0350441816911831e-20,1.5296724088081757e-22,0.71972083143150212,169.37721671819278,7,0,7,7,34.328550415493829,34.328550415493858,-2.6327464514031007e-14,1.4210854715202004e-13,1.4101660910277922e-21,1.051060261884264e-21
15,25,7,1.1108864447737952e-16,3.9984846088531353e-17,2.5284637870138467e-10,1.0201714634092397e-19,3.1914490795767521e-22,0.79413449317774254,183.19708398050838,7,0,7,7,46.566572890071178,46.566572890070873,2.9827853047127113e-13,2.0463630789890885e-12,2.8353935610922569e-21,1.448737801398757e-21
15,26,5,2.2207875691866052e-16,3.9984846088531353e-17,3.636723641458659e-10,1.4708274434851645e-19,1.0706776593013314e-22,0.52742956837570532,191.27916634917474,5,0,5,5,0.62489789675768381,0.62489789675773744,-5.3557852597307942e-14,2.375877272697835e-13,1.4377961353114264e-21,1.0268675129472287e-21
15,27,2,2.8095992820926181e-18,3.9984846088531353e-17,4.2018418851650755e-10,1.8192604770597718e-19,1.6154897304653708e-22,0.52326981622633006,192.46725664239233,2,0,2,2,0.27962546275757216,0.27962546275752104,5.1125770283988459e-14,8.2156503822261584e-14,7.0114282115591774e-22,7.1947996317584263e-22
15,28,1,1.110244792896674e-16,3.9984846088531353e-17,4.1923480351324341e-10,1.8137866670812289e-19,2.9114102123080495e-22,0.18280998259814099,184.6244118411079,1,0,1,1,0.033419469260227742,0.03341946926021875,8.992806499463768e-15,8.992806499463768e-15,0,3.7190825749262201e-22
16,17,374,2.0669424642583196e-15,6.6229576805315203e-17,3.2398653336380081e-07,2.3087846570112843e-17,1.1114472537834804e-22,0.17860320838230251,5.0032015884678858,374,0,374,374,0.098901223859015633,0.098901223859017687,-2.1025904702062682e-15,2.6945112807652549e-13,4.2047114478896632e-20,2.9566332795213056e-20
16,18,207,5.0706036338594033e-16,6.6229576805315203e-17,2.0425303568917703e-08,2.897589811267389e-18,8.8461512470162517e-24,0.2527044555930455,9.5432450867515595,207,0,207,207,0.2345579865796967,0.23455798657969798,-1.1279719289556272e-15,3.7214675785435247e-13,2.8657991547848518e-20,1.5070137803208397e-20
16,19,116,2.0649553396194394e-16,6.6229576805315203e-17,9.4731143796253143e-10,5.4960106903067178e-19,3.0224124411001975e-22,0.28226815383075482,15.482976686352101,116,0,116,116,0.39471772707935326,0.3947177270793561,-3.0277918896867401e-15,8.9350749021832598e-13,1.7829477980862998e-20,7.5247001533144639e-21
16,20,80,1.1275870147547091e-16,6.6229576805315203e-17,5.809842382461834e-10,1.9701232916681829e-19,4.2697828899489039e-22,0.33682870013116356,25.115396240557303,80,0,80,80,0.62503086123631302,0.62503086123631213,7.928615480357146e-16,3.1974423109204508e-13,9.5306851357430205e-21,6.8455650262793369e-21
16,21,49,7.9683431707631184e-17,6.6229576805315203e-17,3.907755183584207e-10,1.1226480257060739e-19,9.9154007039766913e-23,0.35575997136477433,37.517602979659387,49,0,49,49,1.3421448876529078,1.3421448876529087,-1.1383520639817846e-15,1.794120407794253e-13,5.4498004766182487e-21,5.320105961492817e-21
16,22,30,2.3871525911085538e-16,6.6229576805315203e-17,3.2850086149469532e-10,7.5219356679273079e-20,2.522085317717961e-22,0.33321754531847325,97.301815865508331,30,0,30,30,0.32441641994048864,0.32441641994050002,-1.1336765311954535e-14,1.7397194795876203e-13,5.8437135637207539e-21,4.0544859215099646e-21
16,23,20,3.7287261077829312e-17,6.6229576805315203e-17,2.2496664767298911e-10,6.7559533833475153e-20,2.7751847952805711e-22,0.25341890502197262,137.07436442850297,20,0,20,20,0.34088363796639382,0.34088363796637283,2.1025718601082321e-14,2.922107000813412e-13,6.0327738361504176e-21,1.3025429190011042e-21
16,24,16,2.0741135829702901e-17,6.6229576805315203e-17,1.9238507761427238e-10,7.4415420191863783e-20,4.056050521625046e-22,0.29935489979520186,160.27316171192305,16,0,16,16,0.32408699178511008,0.32408699178514699,-3.6912136989699551e-14,3.1707969583294471e-13,2.4541632532872664e-21,2.5201629827677234e-21
16,25,14,1.1437860976930645e-16,6.6229576805315203e-17,2.501849805695073e-10,8.9585781403116797e-20,6.6288199198702667e-23,0.42930400704075689,173.89574576556095,14,0,14,14,0.45773121942834999,0.45773121942835104,-1.1718366852272613e-15,1.8540724511240114e-13,2.5182210285736815e-21,1.5457929024584359e-21
16,26,10,1.1121172630437142e-17,6.6229576805315203e-17,3.227174634707295e-10,1.1481133944412765e-19,3.3494270906369718e-22,0.41085977654493022,184.52112337372461,10,0,10,10,0.45538903769205641,0.45538903769210559,-4.9327664349008152e-14,2.8577140653851529e-13,2.2484292858319356e-21,1.2472085500516694e-21
16,27,7,1.3606810113866002e-17,6.6229576805315203e-17,3.9251485721291663e-10,1.5010972931436349e-19,1.305859044899836e-22,0.56654299790466289,185.9129491427127,7,0,7,7,0.33906300020376129,0.33906300020375457,6.7654215563095477e-15,1.1879386363489175e-13,3.6110034639685745e-21,6.7567464337699963e-22
16,28,3,1.1109573381411694e-16,6.6229576805315203e-17,3.8499792154903291e-10,1.633626364820259e-19,1.4485628634781591e-22,0.059214445702447868,192.97176373329057,3,0,3,3,0.18779620578539055,0.1877962057854288,-3.8254736473471627e-14,9.9031893796563963e-14,2.0955924452371628e-21,6.4218363321763275e-22
16,29,1,1.1108015812496844e-16,6.6229576805315203e-17,4.1430281553090642e-10,1.2010476107360581e-19,2.5816034775686537e-22,0.85276742851968668,122.09006078303385,1,0,1,1,0.7272100433926838,0.72721004339267181,1.1990408665951691e-14,1.1990408665951691e-14,0,3.2788368856914842e-22
17,18,368,2.0401401052886821e-16,2.0779660143197896e-16,1.4806136220420403e-07,1.8543909271702529e-17,1.3252124210737191e-22,0.14153508130959266,4.804086470510093,368,0,368,368,0.083122124673118719,0.083122124673116402,2.3844802255628783e-15,2.581268532253489e-13,6.1663762688429756e-20,2.8981367529860676e-20
17,19,219,5.029985056481453e-17,2.0779660143197896e-16,6.4660740436638017e-09,2.1674851465649938e-18,1.6697303234163597e-22,0.22855972716744224,10.534684664628401,219,0,219,219,0.20533546399248323,0.20533546399248589,-2.6789463082967118e-15,3.2240876635114546e-13,2.1519571623686005e-20,1.5181190379632887e-20
17,20,142,1.1233199968211144e-16,2.0779660143197896e-16,2.5531068911041737e-09,4.6192786707007069e-19,4.9289450504312178e-22,0.26266064657914506,17.847351345528203,142,0,142,142,0.32004267987674634,0.32004267987675444,-7.9320819835713577e-15,3.8991032624835498e-13,1.3996087094586073e-20,7.5136383822871215e-21
17,21,93,5.0389345473588518e-18,2.0779660143197896e-16,4.4770485226439722e-10,2.126583320026508e-19,1.324329396654834e-22,0.32177504151534392,28.851712592580938,93,0,93,93,0.47152743237575556,0.47152743237575079,4.6875037009283377e-15,3.9657166439610592e-13,1.2112501903294863e-20,4.4578054119671297e-21
17,22,60,1.2615471098979184e-16,2.0779660143197896e-16,2.1953577872031656e-10,1.0874550947211234e-19,4.0359498248388025e-22,0.22536914968578314,68.310226493147567,60,0,60,60,0.43438821369692826,0.43438821369693847,-1.0013741861177501e-14,3.7791991758240329e-13,8.6954978985657217e-21,5.7969985990438177e-21
17,23,41,3.5828164104690449e-17,2.0779660143197896e-16,2.0488247358296078e-10,8.3940120597224156e-20,1.2775929734191235e-22,0.24221511086987521,99.008177429679733,41,0,41,41,0.63939251959881271,0.63939251959881616,-3.4801308884074352e-15,2.5135449277513544e-13,2.9820139890923945e-21,2.4068104606244873e-21
17,24,31,1.0783835036452034e-17,2.0779660143197896e-16,2.0295692529052821e-10,7.034064583854551e-20,8.7073826272689347e-23,0.29766025926535716,141.99370331294864,31,0,31,31,0.87815387508654152,0.87815387508655629,-1.4492567599768843e-14,3.0730973321624333e-13,4.0385264921437819e-21,1.8033897540650814e-21
17,25,23,2.2636968945383405e-17,2.0779660143197896e-16,2.6056779524092309e-10,8.1704383749737468e-20,3.5604622425046694e-22,0.39065276290093598,158.69928116543565,23,0,23,23,0.92217388792487254,0.9221738879248893,-1.6644803741827158e-14,2.304822999121825e-13,3.9174888466280932e-21,2.1699993757164252e-21
17,26,15,1.1238555129445954e-16,2.0779660143197896e-16,2.9173583742253933e-10,9.0023523473759991e-20,2.2954278978642724e-22,0.50924567838029222,175.53828151381529,15,0,15,15,1.8252633310647732,1.8252633310647759,-2.6434294568093244e-15,1.8118839761882555e-13,2.9174123809444171e-21,1.8592325542537899e-21
17,27,11,5.8722406733819208e-18,2.0779660143197896e-16,3.6293097600020468e-10,1.2119026273234679e-19,1.4339234510388827e-24,0.60761732199572205,182.31017377166938,11,0,11,11,3.0880368567107652,3.0880368567106697,9.5110157123782943e-14,1.0729195309977513e-12,2.1728640164039225e-21,1.2482777676235456e-21
17,28,6,5.4278263836587643e-18,2.0779660143197896e-16,3.6963508549528065e-10,1.3899316542816296e-19,2.7625340372109518e-22,0.61411611108010289,170.8991271043501,6,0,6,6,6.7593464677890251,6.7593464677889621,6.2254059781206614e-14,4.3343106881366111e-13,6.9872619483660963e-22,9.2526539583355732e-22
17,29,2,1.1107456702207127e-16,2.0779660143197896e-16,3.8065104841827133e-10,1.1987995209005619e-19,7.2059312872871972e-22,4.0711934958221496,159.93436042973613,2,0,2,2,24.219509044916499,24.219509044916769,-2.6800783814451279e-13,3.979039320256561e-13,6.2516605600747738e-22,1.2503321120149546e-21
18,19,389,7.6443494521399368e-16,2.0392610357641323e-16,6.1446056463074591e-08,1.9108112240464052e-17,3.2202186562179316e-23,0.1664800158128798,5.1846198474304952,389,0,389,389,0.078408844291167859,0.078408844291166957,8.4421882944323534e-16,2.4191759706582161e-13,5.3747143842304517e-20,3.22290572206553e-20
18,20,233,4.0993802947880312e-16,2.0392610357641323e-16,7.3125003809702826e-09,1.9009213356641399e-18,8.9150082932238797e-23,0.21926998792522223,11.055723303647996,233,0,233,233,0.15920058866198597,0.15920058866199049,-4.5285023228257957e-15,2.0772272790736679e-13,2.0815208388125485e-20,1.5318372585039254e-20
18,21,153,1.8339592988753062e-16,2.0392610357641323e-16,1.8628692271010735e-09,4.80269020946072e-19,4.137166075183276e-22,0.27020304561045627,18.067456970595238,153,0,153,153,0.21866487667180001,0.21866487667179521,4.5699653484810235e-15,3.1863400806741993e-13,1.7287268952021815e-20,7.5212873995220121e-21
18,22,104,1.112625974127302e-16,2.0392610357641323e-16,6.9444757541924178e-10,1.7778096768744462e-19,1.9099204589379579e-22,0.25451746523771634,35.134834613003108,104,0,104,104,0.26428782813226309,0.26428782813225499,8.1415422316996487e-15,4.2676973066591017e-13,9.0329438031884493e-21,5.961056284152963e-21
18,23,76,6.8429870350972607e-17,2.0392610357641323e-16,3.6240869275760582e-10,1.4027374732163407e-19,6.6393652377620273e-23,0.28353568104545479,53.202050187048044,76,0,76,76,0.31093790365902269,0.31093790365902757,-4.80648823629112e-15,3.0553337637684308e-13,6.7525915484754711e-21,3.5623297053659082e-21
18,24,60,3.7133178815884609e-17,2.0392610357641323e-16,2.6078082576777447e-10,8.0250585347913737e-20,2.6656175980632696e-22,0.27812476953374621,80.162485893119879,60,0,60,60,0.25535888305710924,0.25535888305710369,5.526792854389691e-15,6.3860028376439004e-13,7.8648339098324009e-21,4.3744528091579711e-21
18,25,43,3.8897485104145932e-17,2.0392610357641323e-16,2.8765397342419913e-10,7.7790132491914441e-20,3.035447894997611e-22,0.2791842121610939,98.966375214805652,43,0,43,43,0.28818713903843668,0.28818713903844745,-1.0838682720976968e-14,1.9673151996357774e-13,3.0854263719170159e-21,3.2087486209533631e-21
18,26,27,1.4203020093355035e-17,2.0392610357641323e-16,3.2110562397498905e-10,8.4592647263898676e-20,2.476647090195286e-22,0.38614194735575347,109.15640376816373,27,0,27,27,0.3239757904325089,0.32397579043253083,-2.1831561201967548e-14,2.078337502098293e-13,3.702929524792601e-21,2.0328578371489875e-21
18,27,21,1.1222750269396355e-16,2.0392610357641323e-16,3.6417468692284981e-10,1.0491381578619562e-19,2.0307469134818206e-22,0.46309779694882669,116.1749766129219,21,0,21,21,0.31353367408249266,0.31353367408249477,-2.050809712196236e-15,1.3589129821411916e-13,2.7575060512141912e-21,1.7629167015658854e-21
18,28,13,1.117467760328533e-16,2.0392610357641323e-16,3.5557407798585457e-10,1.1741132335599906e-19,1.5677322785135851e-22,0.64641389845094321,127.51056553322813,13,0,13,13,0.37301540262017918,0.37301540262016003,1.9152848377792007e-14,2.3159252293680765e-13,2.4385989889884443e-21,1.1043046698824424e-21
18,29,3,1.113051869763996e-16,2.0392610357641323e-16,3.288632074095232e-10,1.1168929379752643e-19,1.9574468042316051e-22,0.56830243334030883,197.86365016367134,3,0,3,3,0.31642850153318436,0.31642850153318386,5.1694759584108851e-16,2.4310414792338975e-14,1.1744051882364473e-21,5.8720259411822357e-22
19,20,384,1.4345895121622257e-15,2.3132380368857558e-16,3.6742485492331354e-08,1.8453103102951136e-17,6.6038093044026125e-23,0.13534967297425893,6.0361792534177923,384,0,384,384,0.064035083553071706,0.064035083553074565,-2.9267437804011161e-15,1.7824630660356888e-13,7.0013966219306308e-20,2.3506855571078853e-20
19,21,245,3.9170743947070488e-16,2.3132380368857558e-16,5.2492445436362057e-09,1.8698291665611611e-18,2.3558355856893777e-22,0.18784345307186004,13.763659882496617,245,0,245,245,0.13249494615393695,0.13249494615393931,-2.3384017509226505e-15,2.2704060853584451e-13,1.7793834025450784e-20,1.3608704815519309e-20
19,22,158,1.6874022473390552e-16,2.3132380368857558e-16,1.4347434031426382e-09,5.6547262486969743e-19,2.4430578708377531e-23,0.24268069389567293,24.316763040779986,158,0,158,158,0.18489461946757094,0.1848946194675726,-1.660184957247158e-15,2.9776181520446698e-13,1.1095613270156545e-20,1.0730738683360021e-20
19,23,117,6.5698985892808883e-17,2.3132380368857558e-16,5.7709686275160915e-10,2.0534628966909207e-19,3.4298491603131016e-22,0.26177535738022323,34.133015319994932,117,0,117,117,0.22902626887638997,0.22902626887638705,2.9421735414685774e-15,4.0634162701280729e-13,9.3645589078989606e-21,6.2810314987264917e-21
19,24,89,2.2660000302273708e-16,2.3132380368857558e-16,4.7411712640079131e-10,1.2817168977755229e-19,1.1514400200098805e-22,0.29464734589749603,45.599682072524075,89,0,89,89,0.25034835895316587,0.25034835895316276,3.081376884689783e-15,4.3298697960381105e-13,1.1253853016567739e-20,3.6340817396031623e-21
19,25,64,1.5242425092106675e-18,2.3132380368857558e-16,4.9824787180995207e-10,1.1384333870823027e-19,1.3303122560266433e-22,0.37569298720562933,65.118211561140043,64,0,64,64,0.28941224881765021,0.28941224881766914,-1.8685119064791502e-14,4.7251091928046662e-13,8.1947414911576545e-21,4.0632965942877565e-21
19,26,41,1.1142523073334419e-16,2.3132380368857558e-16,4.1997139895230067e-10,9.250707961742773e-20,2.5081717442558495e-22,0.28749457688956626,79.885487426209679,41,0,41,41,0.34610886640128646,0.34610886640131266,-2.63559375472123e-14,2.0317081350640365e-13,4.2204457390460785e-21,2.6473134400611816e-21
19,27,26,3.3747191311566668e-18,2.3132380368857558e-16,3.5876699450663282e-10,8.7878755513853259e-20,2.7009819802154437e-22,0.32441684157753325,94.785135377597442,26,0,26,26,0.2499527298364301,0.24995272983643566,-5.5937326085211743e-15,1.0139111772389242e-13,3.0962927507543149e-21,1.5818187460897527e-21
19,28,17,1.1105750508074889e-16,2.3132380368857558e-16,3.579094080219107e-10,1.0265691317060801e-19,4.7504626858945826e-23,0.29565197030828949,112.31267444982535,17,0,17,17,0.18617723419140628,0.18617723419141982,-1.3581813370045591e-14,1.1318723736053471e-13,2.4194378868440488e-21,1.3150187213584478e-21
19,29,5,8.189526493232801e-18,2.3132380368857558e-16,3.1460999060719913e-10,9.6272475900668052e-20,7.5230075519644688e-23,0.32121372461144476,118.45499116530419,5,0,5,5,0.28621792731930301,0.2862179273193074,-4.3940856507584168e-15,1.2068124277675452e-13,2.5390695952557747e-21,1.2695347976278879e-21
19,30,2,1.110514302798622e-16,2.3132380368857558e-16,3.092839020089266e-10,8.4073863825565186e-20,2.2045231466978186e-22,0.36836156967130101,94.489856562080234,2,0,2,2,0.14730575487229394,0.14730575487227726,1.6681100944992977e-14,4.1855408028368402e-14,1.5766326587833245e-21,6.3065306351333018e-22
20,21,410,8.2711712053898965e-16,1.1974084451970272e-16,3.6614022063496223e-08,1.8899850906129912e-17,5.7373351780390329e-23,0.12414927054011446,7.2872895845646459,410,0,410,410,0.057942874620004498,0.057942874620004504,-9.2557640146422525e-18,1.5698553568199713e-13,3.8082717210211462e-20,2.8655052620568066e-20
20,22,260,4.5083435921957702e-16,1.1974084451970272e-16,1.0833511390559109e-08,2.1497464013431981e-18,6.0686091444742545e-22,0.17323981178224113,16.975051801042824,260,0,260,260,0.11569040117052513,0.11569040117052642,-1.1916127932462178e-15,2.5801583092288638e-13,2.6433787388598884e-20,1.3322797527631076e-20
20,23,183,1.1256021518370649e-16,1.1974084451970272e-16,3.1574476043123814e-09,5.3307688211392511e-19,7.576469773583053e-23,0.21496140671974701,28.634058176029725,183,0,183,183,0.18770382836467586,0.18770382836467625,-4.1218157592749526e-16,3.5882408155885059e-13,1.5774763115384799e-20,6.7322229674960512e-21
20,24,128,4.9892185085749183e-17,1.1974084451970272e-16,8.7271475639179214e-10,1.9764238594579313e-19,1.5246428937935256e-23,0.22828758620945078,43.82531519615361,128,0,128,128,0.2697240579917054,0.26972405799171317,-7.6612601184681672e-15,4.5696779693571443e-13,1.1694410030158241e-20,5.8724280912324541e-21
20,25,94,6.9589505264840947e-17,1.1974084451970272e-16,7.1464483024479245e-10,1.3405659100724068e-19,5.5225078501894663e-22,0.28523823884316202,62.065503818337447,94,0,94,94,0.32654699047826757,0.32654699047826891,-1.2413558806840143e-15,3.2795988147427124e-13,6.4145627953786174e-21,4.2763751969190788e-21
