suite,parameter,parameter_value,replicate,expected_path,status,certified,fallback_required,passed,a_raw,b_raw,b_over_a,coefficient_scale,selected_chart,pivot_ratio,qn_ratio,target_mu,mu,endpoint_margin,lambda_bar,lambda_bar_absolute_error,normalized_phi,normalized_phi_derivative,residual_root_condition,residual_root_bound,residual_root_bound_ratio,residual_implied_lambda_error_bound,minimum_hessian_eigenvalue,hessian_condition,reconstruction_condition,reconstruction_condition_bound,normalized_feasibility_residual,normalized_kkt_residual,normalized_rank_two_identity_residual,relative_reconstruction_error,lambda_bar_relative_error,iterations,bisection_steps,guarded_halfsteps,nonfinite_eval_steps,certificate_solution_count
endpoint_margin,one_minus_mu,5.00000000000000000e-01,0,regular_interior,regular_interior,1,0,1,1.00000000000000000e+00,5.00000000000000000e-01,5.00000000000000000e-01,1.60888888888888881e+00,0,7.30080455243269921e-01,2.43360151747756631e-01,5.00000000000000000e-01,5.00000000000008882e-01,4.99999999999991118e-01,4.02222222222229364e-01,7.16093850883225969e-15,-2.17603712826530682e-14,-3.01822288696933594e+00,3.31320792880250792e-01,2.75945645378870097e+00,1.20067411256065043e-01,6.00467969727553156e-14,4.99999999999991118e-01,3.00000000000007105e+00,2.09700352075610841e+00,6.81072292087461406e+00,9.89255192643953373e-15,2.51393736540516699e-17,1.63440720299521000e-17,1.50295865318141785e-14,7.16093850883225969e-15,6,0,0,0,1
endpoint_margin,one_minus_mu,5.00000000000000000e-01,1,regular_interior,regular_interior,1,0,1,1.00000000000000000e+00,5.00000000000000000e-01,5.00000000000000000e-01,2.11768888888888895e+00,1,7.16538467390186562e-01,1.73706295124893689e-01,5.00000000000000000e-01,4.99999999999999889e-01,5.00000000000000111e-01,5.29422222222222127e-01,1.11022302462515654e-16,2.22044604925031308e-16,-2.15008562906580147e+00,4.65097755401720270e-01,3.80581753018435487e+00,1.22207055833071121e-01,8.45061249906543492e-16,5.00000000000000000e-01,2.99999999999999956e+00,1.67260037437037989e+00,5.79937248486354662e+00,7.71495547155225089e-17,3.00596257861891335e-17,1.19697406253844995e-18,1.66533453693773481e-16,1.11022302462515654e-16,30,28,0,0,1
endpoint_margin,one_minus_mu,5.00000000000000000e-01,2,regular_interior,regular_interior,1,0,1,1.00000000000000000e+00,5.00000000000000000e-01,5.00000000000000000e-01,1.35680000000000023e+00,1,7.34455317732357504e-01,1.63212292829412770e-01,5.00000000000000000e-01,5.00000000000000111e-01,4.99999999999999889e-01,3.39200000000000113e-01,5.55111512312578270e-17,0.00000000000000000e+00,-3.33007001305328032e+00,3.00293986636971100e-01,2.45192626531699620e+00,1.22472682349665893e-01,0.00000000000000000e+00,4.99999999999999889e-01,3.00000000000000089e+00,2.06604012903951828e+00,7.22522343492471464e+00,0.00000000000000000e+00,5.68172460563630908e-17,8.97804254932197862e-17,1.27192026215690030e-16,5.55111512312578270e-17,6,0,0,0,1
endpoint_margin,one_minus_mu,5.00000000000000000e-01,3,regular_interior,regular_interior,1,0,1,1.00000000000000000e+00,5.00000000000000000e-01,5.00000000000000000e-01,1.59368888888888893e+00,0,8.94293017366203702e-01,2.98097672455401197e-01,5.00000000000000000e-01,5.00000000000000000e-01,4.99999999999999944e-01,3.98422222222222233e-01,0.00000000000000000e+00,1.11022302462515654e-16,-3.26052302641649572e+00,3.06699260179449817e-01,2.60002029995462847e+00,1.17960332919247540e-01,2.88660240150243437e-16,5.00000000000000000e-01,3.00000000000000044e+00,2.29144407070850864e+00,7.01643676348124767e+00,6.83348234785651157e-17,1.08147573204665976e-16,9.64305902104313497e-18,1.59443642914703604e-16,0.00000000000000000e+00,7,0,0,0,1
endpoint_margin,one_minus_mu,1.00000000000000006e-01,0,regular_interior,regular_interior,1,0,1,1.00000000000000000e+00,5.00000000000000000e-01,5.00000000000000000e-01,1.96036903699263210e+00,0,7.79396825067551591e-01,4.10208855298711261e-02,9.00000000000000022e-01,9.00000000000000022e-01,9.99999999999999500e-02,8.82166066646684510e-01,0.00000000000000000e+00,-2.22044604925031308e-16,-3.73330899350401157e+00,2.67858889189190652e-01,4.66898984343377510e+00,5.73697733709773380e-02,1.03672400518423637e-15,9.99999999999999500e-02,1.90000000000000107e+01,5.47403089864012848e+00,1.30898156100430128e+02,2.37282267165654050e-17,4.23739089684010079e-17,1.73978636048245094e-17,2.07703709052761217e-16,0.00000000000000000e+00,11,3,0,0,1
endpoint_margin,one_minus_mu,1.00000000000000006e-01,1,regular_interior,regular_interior,1,0,1,1.00000000000000000e+00,5.00000000000000000e-01,5.00000000000000000e-01,2.71004640959680643e+00,1,7.72836500083342148e-01,2.95822583763958626e-02,9.00000000000000022e-01,8.99999999999999911e-01,1.00000000000000075e-01,1.21952088431856276e+00,2.22044604925031308e-16,0.00000000000000000e+00,-1.80243815179474320e+00,5.54804057495270619e-01,7.25058973691553454e+00,7.65184733416304497e-02,0.00000000000000000e+00,1.00000000000000033e-01,1.89999999999999858e+01,3.29660381704591776e+00,1.05040874203537840e+02,0.00000000000000000e+00,1.97696594646399795e-17,9.81544286783178181e-19,3.21867807355425356e-16,1.82075278726451767e-16,11,2,0,0,1
endpoint_margin,one_minus_mu,1.00000000000000006e-01,2,regular_interior,regular_interior,1,0,1,1.00000000000000000e+00,5.00000000000000000e-01,5.00000000000000000e-01,1.74592310302008236e+00,1,7.93163352258802856e-01,2.78302930617123773e-02,9.00000000000000022e-01,8.99999999999999911e-01,1.00000000000000033e-01,7.85665396359037094e-01,0.00000000000000000e+00,0.00000000000000000e+00,-2.64528924126037834e+00,3.78030494511646886e-01,4.73500541179786971e+00,7.98373943923560703e-02,0.00000000000000000e+00,1.00000000000000006e-01,1.89999999999999929e+01,3.87735237828850332e+00,1.29982460489517081e+02,2.44406286185004587e-17,3.20199037852929585e-17,3.88116222553412612e-17,1.24126707662363656e-16,0.00000000000000000e+00,11,2,0,0,1
endpoint_margin,one_minus_mu,1.00000000000000006e-01,3,regular_interior,regular_interior,1,0,1,1.00000000000000000e+00,5.00000000000000000e-01,5.00000000000000000e-01,1.83213131709052379e+00,0,9.44952094737475323e-01,4.97343207756565861e-02,9.00000000000000022e-01,9.00000000000000022e-01,1.00000000000000019e-01,8.24459092690735695e-01,0.00000000000000000e+00,4.44089209850062616e-16,-5.65662290913645105e+00,1.76783924978421714e-01,3.83656667735932055e+00,4.60786791538576185e-02,1.70377786428558078e-15,9.99999999999999500e-02,1.89999999999999964e+01,7.21548388650753836e+00,1.44402136306762202e+02,3.44596324351778156e-17,4.80443585881411724e-17,5.39467225542050412e-17,2.49800180540660222e-16,0.00000000000000000e+00,11,3,0,0,1
endpoint_margin,one_minus_mu,1.00000000000000002e-02,0,regular_interior,regular_interior,1,0,1,1.00000000000000000e+00,5.00000000000000000e-01,5.00000000000000000e-01,1.99660789539265315e+00,0,7.84052435519968838e-01,3.93996198753753576e-03,9.89999999999999991e-01,9.89999999999999880e-01,1.00000000000001060e-02,9.88320908219363248e-01,0.00000000000000000e+00,2.66453525910037570e-15,-2.61340667138143310e+01,3.82642323122028769e-02,4.90123786914210324e+00,7.80705473470532166e-03,1.30595211155671266e-14,1.00000000000000124e-02,1.98999999999997897e+02,5.03482223553799315e+01,1.27759176351502920e+04,3.51120525842744102e-17,6.57593040850210763e-17,1.09374872780112207e-17,1.66533453693773481e-16,0.00000000000000000e+00,18,7,0,0,1
endpoint_margin,one_minus_mu,1.00000000000000002e-02,1,regular_interior,regular_interior,1,0,1,1.00000000000000000e+00,5.00000000000000000e-01,5.00000000000000000e-01,2.78385247560809290e+00,1,7.80145406490753479e-01,2.85114812787849812e-03,9.89999999999999991e-01,9.89999999999999991e-01,1.00000000000000314e-02,1.37800697542600603e+00,0.00000000000000000e+00,0.00000000000000000e+00,-9.12359569502937617e+00,1.09605909054563841e-01,7.79629333069565877e+00,1.40587205233828425e-02,0.00000000000000000e+00,1.00000000000000210e-02,1.98999999999999375e+02,2.89030525235112066e+01,1.01298008685168243e+04,4.81784380122591289e-17,6.01007437245526238e-17,1.07619753546313816e-17,4.65736626711736920e-16,0.00000000000000000e+00,18,7,0,0,1
endpoint_margin,one_minus_mu,1.00000000000000002e-02,2,regular_interior,regular_interior,1,0,1,1.00000000000000000e+00,5.00000000000000000e-01,5.00000000000000000e-01,1.79514264140400526e+00,1,8.01010670640375788e-01,2.68345283296608610e-03,9.89999999999999991e-01,9.89999999999999991e-01,9.99999999999999327e-03,8.88595607494982564e-01,0.00000000000000000e+00,-2.22044604925031308e-16,-1.25322684983227361e+01,7.97940133610954422e-02,5.10527929730558760e+00,1.56297057838164326e-02,1.13359972460216065e-15,1.00000000000000002e-02,1.99000000000000142e+02,3.36211477839423907e+01,1.25180084496720447e+04,2.41654091567673536e-17,9.29076867528684066e-17,1.48210423513024526e-17,3.18887285829407209e-16,0.00000000000000000e+00,18,7,0,0,1
endpoint_margin,one_minus_mu,1.00000000000000002e-02,3,regular_interior,regular_interior,1,0,1,1.00000000000000000e+00,5.00000000000000000e-01,5.00000000000000000e-01,1.84594730581870192e+00,0,9.47405853326947822e-01,4.76083343380376191e-03,9.89999999999999991e-01,9.89999999999999880e-01,1.00000000000000748e-02,9.13743916380257426e-01,0.00000000000000000e+00,2.77555756156289135e-15,-4.67718120685367893e+01,2.13803989149416764e-02,3.91490020519390658e+00,5.46128835840470599e-03,1.08660308672900626e-14,1.00000000000000141e-02,1.98999999999998522e+02,6.80597463954006798e+01,1.42950159916352695e+04,5.64828642708232542e-18,7.93858902132531577e-17,2.00274587644848579e-17,3.37661150723212974e-16,0.00000000000000000e+00,18,7,0,0,1
endpoint_margin,one_minus_mu,1.00000000000000005e-04,0,regular_interior,regular_interior,1,0,1,1.00000000000000000e+00,5.00000000000000000e-01,5.00000000000000000e-01,1.99996666083289765e+00,0,7.84460516682810471e-01,3.92249870834903799e-05,9.99900000000000011e-01,9.99900000000000011e-01,1.00000000000034659e-04,9.99883332083407184e-01,0.00000000000000000e+00,1.13908882326541061e-13,-2.50112508890336812e+03,3.99820066751821468e-04,4.92286228964168693e+00,8.12169919099895457e-05,5.60757741260561410e-13,9.99999999999890137e-05,1.99989999999930697e+04,5.00033348331803427e+03,1.27478266731566459e+08,5.84336621519076695e-17,5.40690419090598056e-17,1.17826091597031841e-17,1.75541673428835061e-16,0.00000000000000000e+00,31,13,0,0,1
endpoint_margin,one_minus_mu,1.00000000000000005e-04,1,regular_interior,regular_interior,1,0,1,1.00000000000000000e+00,5.00000000000000000e-01,5.00000000000000000e-01,2.79103939863647854e+00,1,7.80853010456055707e-01,2.83960747294080937e-05,9.99900000000000011e-01,9.99899999999999900e-01,1.00000000000096946e-04,1.39538014734830740e+00,0.00000000000000000e+00,1.23678844943242439e-13,-8.22436184261927565e+02,1.21589980977967571e-03,7.85082212095956855e+00,1.54875475593002247e-04,9.70980611775136256e-13,9.99999999999888646e-05,1.99989999999806132e+04,2.86645922351788658e+03,1.00945607207828954e+08,1.44353809779298731e-16,5.25447596666747675e-17,4.61690572480670273e-18,4.79237323380136906e-16,0.00000000000000000e+00,31,13,0,0,1
endpoint_margin,one_minus_mu,1.00000000000000005e-04,2,regular_interior,regular_interior,1,0,1,1.00000000000000000e+00,5.00000000000000000e-01,5.00000000000000000e-01,1.79995199429964314e+00,1,8.01776088760878580e-01,2.67272059856589532e-05,9.99900000000000011e-01,9.99900000000000122e-01,9.99999999998693313e-05,8.99885999550106619e-01,0.00000000000000000e+00,-1.19904086659516906e-13,-1.11252232042188712e+03,8.98858370428723820e-04,5.14248486266545513e+00,1.74790669186885482e-04,6.16604950618292616e-13,9.99999999999887969e-05,1.99990000000261352e+04,3.33358921502868361e+03,1.24726427311265409e+08,1.20677919825116613e-16,6.49661325065211480e-17,1.08681519635212051e-17,5.14789238764451703e-16,0.00000000000000000e+00,31,13,0,0,1
endpoint_margin,one_minus_mu,1.00000000000000005e-04,3,regular_interior,regular_interior,1,0,1,1.00000000000000000e+00,5.00000000000000000e-01,5.00000000000000000e-01,1.84693495810812136e+00,0,9.47545631349169915e-01,4.73796505499807759e-05,9.99900000000000011e-01,9.99899999999999900e-01,1.00000000000054893e-04,9.23375132306155311e-01,0.00000000000000000e+00,2.78777001483376807e-13,-4.58145102058563589e+03,2.18271459305522026e-04,3.92024708011081024e+00,5.56779853017204035e-05,1.09287472606725491e-12,9.99999999999889188e-05,1.99989999999890206e+04,6.76830824092939474e+03,1.42852640881198674e+08,2.33978961262649185e-16,1.18862186310393045e-16,1.55405843457845411e-17,5.71522281777425745e-16,0.00000000000000000e+00,31,13,0,0,1
endpoint_margin,one_minus_mu,9.99999999999999955e-07,0,regular_interior,regular_interior,1,0,1,1.00000000000000000e+00,5.00000000000000000e-01,5.00000000000000000e-01,1.99999966666608375e+00,0,7.84464500323687863e-01,3.92232446289345970e-07,9.99998999999999971e-01,9.99999000000000082e-01,9.99999999962519594e-07,9.99998833333208492e-01,0.00000000000000000e+00,-1.65587543676792848e-11,-2.50001125043377018e+05,3.99998199938697320e-06,4.92307477711653974e+00,8.12496697791329346e-07,8.15199859679902283e-11,1.00000000002875376e-06,1.99999900007496076e+06,5.00000333386691578e+05,1.27475515632552393e+12,1.05179039070135240e-16,6.63538301019328311e-17,4.16310550803153639e-17,8.50969834418118872e-16,0.00000000000000000e+00,45,22,0,0,1
endpoint_margin,one_minus_mu,9.99999999999999955e-07,1,regular_interior,regular_interior,1,0,1,1.00000000000000000e+00,5.00000000000000000e-01,5.00000000000000000e-01,2.79111039407319739e+00,1,7.80859994525586076e-01,2.83949230901175516e-07,9.99998999999999971e-01,9.99998999999999971e-01,1.00000000003723806e-06,1.39555380148140151e+00,0.00000000000000000e+00,9.72555369571637129e-13,-8.21543359913868917e+04,1.21722120680865899e-05,7.85136197315214268e+00,1.55033128133815046e-06,7.63588424543968018e-12,1.00000000002875630e-06,1.99999899992552376e+06,2.86624420756866282e+05,1.00942136678808325e+12,2.40586662484805087e-17,5.45455231088650138e-17,7.22474171413470915e-18,2.81940971888232081e-16,0.00000000000000000e+00,45,22,0,0,1
endpoint_margin,one_minus_mu,9.99999999999999955e-07,2,regular_interior,regular_interior,1,0,1,1.00000000000000000e+00,5.00000000000000000e-01,5.00000000000000000e-01,1.79999951999943031e+00,1,8.01783649376824226e-01,2.67261350097301744e-07,9.99998999999999971e-01,9.99998999999999971e-01,1.00000000004758775e-06,8.99998859999955103e-01,0.00000000000000000e+00,1.88338233897411556e-12,-1.11112522213731485e+05,8.99988570213932424e-06,5.14285342040463522e+00,1.74997904206867740e-06,9.68595930392271307e-12,1.00000000002875312e-06,1.99999899990482442e+06,3.33333588870010572e+05,1.24721958018115723e+12,0.00000000000000000e+00,3.59523048467473094e-17,6.37629436906982070e-17,7.32242375526987985e-16,0.00000000000000000e+00,45,22,0,0,1
endpoint_margin,one_minus_mu,9.99999999999999955e-07,3,regular_interior,regular_interior,1,0,1,1.00000000000000000e+00,5.00000000000000000e-01,5.00000000000000000e-01,1.84694434962914422e+00,0,9.47546910252734964e-01,4.73773692026837166e-07,9.99998999999999971e-01,9.99999000000000082e-01,9.99999999967405068e-07,9.23471251342397270e-01,0.00000000000000000e+00,-2.59510191114031841e-11,-4.58050401944601967e+05,2.18316586068828113e-06,3.92029753095678668e+00,5.56887798298171068e-07,1.01735716148246286e-10,1.00000000002875524e-06,1.99999900006519002e+06,6.76793875987329753e+05,1.42851721692608032e+12,4.51035605790767477e-17,1.65388209683485278e-16,1.22529431744333420e-20,3.18887285829407209e-16,0.00000000000000000e+00,45,22,0,0,1
endpoint_margin,one_minus_mu,1.00000000000000002e-08,0,regular_interior,regular_interior,1,0,1,1.00000000000000000e+00,5.00000000000000000e-01,5.00000000000000000e-01,1.99999999666666639e+00,0,7.84464540150446532e-01,3.92232274007257431e-09,9.99999989999999950e-01,9.99999989999999950e-01,1.00000000696920397e-08,9.99999988333333145e-01,0.00000000000000000e+00,4.86111151332124791e-10,-2.50000008535476848e+07,3.99999986343237507e-08,4.92307690161735501e+00,8.12499975801368016e-09,2.39316258074180229e-09,1.00000000502475911e-08,1.99999997606159210e+08,4.99999998876509219e+07,1.27475486340845500e+16,7.01193490282580378e-17,4.06455440626814685e-17,1.38777878309441050e-17,1.11022302462515654e-16,0.00000000000000000e+00,58,27,0,0,1
endpoint_margin,one_minus_mu,1.00000000000000002e-08,1,regular_interior,regular_interior,1,0,1,1.00000000000000000e+00,5.00000000000000000e-01,5.00000000000000000e-01,2.79111110394074080e+00,1,7.80860064357128514e-01,2.83949117158204592e-09,9.99999989999999950e-01,9.99999989999999950e-01,1.00000001018692514e-08,1.39555553801481480e+00,0.00000000000000000e+00,5.91840576547042474e-10,-8.21534415491161868e+06,1.21723445925529592e-07,7.85136737113135208e+00,1.55034709461047307e-08,4.64675779161301633e-09,1.00000000502476060e-08,1.99999996962614983e+08,2.86624201591694504e+07,1.00942099929826260e+16,7.21759896841368430e-17,3.39080050353709029e-17,1.34617002143893566e-17,4.79207207633265389e-16,0.00000000000000000e+00,58,27,0,0,1
endpoint_margin,one_minus_mu,1.00000000000000002e-08,2,regular_interior,regular_interior,1,0,1,1.00000000000000000e+00,5.00000000000000000e-01,5.00000000000000000e-01,1.79999999519999987e+00,1,8.01783724973669565e-01,2.67261244337119449e-09,9.99999989999999950e-01,9.99999989999999950e-01,1.00000000050761793e-08,8.99999988599999967e-01,0.00000000000000000e+00,-4.51714221583188191e-10,-1.11111126169629525e+07,8.99999878026017325e-08,5.14285710563265219e+00,1.74999977549503249e-08,2.32310169418442160e-09,1.00000000502475845e-08,1.99999998898476422e+08,3.33333337225397006e+07,1.24721913217217100e+16,0.00000000000000000e+00,6.79519386537762833e-17,1.08207215911627977e-17,2.48253415324727312e-16,0.00000000000000000e+00,58,27,0,0,1
endpoint_margin,one_minus_mu,1.00000000000000002e-08,3,regular_interior,regular_interior,1,0,1,1.00000000000000000e+00,5.00000000000000000e-01,5.00000000000000000e-01,1.84694444349629605e+00,0,9.47546923029991106e-01,4.73773466264460438e-09,9.99999989999999950e-01,9.99999990000000061e-01,9.99999997943546631e-09,9.23472212513425816e-01,0.00000000000000000e+00,-2.99532421088599676e-09,-4.58049462402123138e+07,2.18317033875720758e-08,3.92029803516594200e+00,5.56888868951718992e-09,1.17425636186213489e-08,1.00000000502475911e-08,1.99999999411290675e+08,6.76793512698092908e+07,1.42851713084393500e+16,3.10086922779450093e-17,1.12268926723046772e-16,2.41051743154232294e-17,1.24126707662363656e-16,0.00000000000000000e+00,58,27,0,0,1
endpoint_margin,one_minus_mu,1.00000000000000004e-10,0,regular_interior,regular_interior,1,0,1,1.00000000000000000e+00,5.00000000000000000e-01,5.00000000000000000e-01,1.99999999996666666e+00,0,7.84464540548713174e-01,3.92232302747411757e-11,9.99999999899999992e-01,9.99999999899999992e-01,1.00000008275981543e-10,9.99999999883333324e-01,0.00000000000000000e+00,4.86122253562371043e-12,-2.49999979412825584e+09,4.00000032939481787e-10,4.92307692286232701e+00,8.12500066943739161e-11,2.39321724820273739e-11,1.00000008274037087e-10,1.99999983438038292e+10,4.99999958643706799e+09,1.27475466742904865e+20,0.00000000000000000e+00,3.07443712295613816e-21,0.00000000000000000e+00,5.55111512312578270e-17,0.00000000000000000e+00,71,33,0,0,1
endpoint_margin,one_minus_mu,1.00000000000000004e-10,1,regular_interior,regular_interior,1,0,1,1.00000000000000000e+00,5.00000000000000000e-01,5.00000000000000000e-01,2.79111111103940779e+00,1,7.80860065055442920e-01,2.83949138073868113e-11,9.99999999899999992e-01,9.99999999899999992e-01,9.99999712478317318e-11,1.39555555538014842e+00,0.00000000000000000e+00,-4.24504467133601793e-08,-8.21535187641213298e+08,1.21723331519273549e-09,7.85136742511108832e+00,1.55034562680081549e-10,3.33294054506690163e-07,1.00000008274037177e-10,2.00000057494353065e+10,2.86624392380175066e+09,1.00942159685517689e+20,4.81173263956825368e-17,1.06630708412663764e-17,6.08075529595254973e-18,2.39603602325901436e-16,0.00000000000000000e+00,71,33,0,0,1
endpoint_margin,one_minus_mu,1.00000000000000004e-10,2,regular_interior,regular_interior,1,0,1,1.00000000000000000e+00,5.00000000000000000e-01,5.00000000000000000e-01,1.79999999995200000e+00,1,8.01783725729637076e-01,2.67261264036536383e-11,9.99999999899999992e-01,9.99999999899999992e-01,9.99999638684939043e-11,8.99999999885999991e-01,0.00000000000000000e+00,-4.44055689996503133e-08,-1.11111250077432704e+09,8.99998874374202864e-10,5.14285714248489700e+00,1.74999781140983901e-10,2.28371497695957531e-07,1.00000008274036958e-10,2.00000072253038292e+10,3.33333601815870333e+09,1.24722003024838443e+20,4.82705662886519127e-17,7.76795003435914213e-18,2.39869583544449168e-18,4.44089209850062616e-16,0.00000000000000000e+00,71,33,0,0,1
endpoint_margin,one_minus_mu,1.00000000000000004e-10,3,regular_interior,regular_interior,1,0,1,1.00000000000000000e+00,5.00000000000000000e-01,5.00000000000000000e-01,1.84694444443496320e+00,0,9.47546923157762344e-01,4.73773500802761763e-11,9.99999999899999992e-01,9.99999999900000103e-01,9.99999287449291983e-11,9.23472222125134357e-01,0.00000000000000000e+00,-3.36405270306983084e-07,-4.58050500454373169e+09,2.18316539116981253e-10,3.92029804020800388e+00,5.56887606191792930e-11,1.31880892190010956e-06,1.00000008274037035e-10,2.00000142500243149e+10,6.76794523318322659e+09,1.42851915983389114e+20,5.63794404031696690e-17,6.87237502344490673e-17,2.02601704425434446e-17,3.55444797896667304e-16,0.00000000000000000e+00,71,33,0,0,1
endpoint_margin,one_minus_mu,9.99999999999999980e-13,0,regular_interior,regular_interior,1,0,1,1.00000000000000000e+00,5.00000000000000000e-01,5.00000000000000000e-01,1.99999999999966716e+00,0,7.84464540552695988e-01,3.92223593424038406e-13,9.99999999999000022e-01,9.99999999999000133e-01,9.99866855977610255e-13,9.99999999998833600e-01,0.00000000000000000e+00,-2.77608127023931672e-05,-2.50088819457907074e+11,3.99857939338352503e-12,4.92307692307478018e+00,8.12211439281382070e-13,1.36668616380953033e-04,9.99977878279877688e-13,2.00026632350316211e+12,5.00122106812416565e+11,1.27509439818865654e+24,2.33731163079015194e-17,6.08094192851084761e-17,3.46944695195419228e-17,4.11681715778192846e-16,0.00000000000000000e+00,85,41,0,0,1
endpoint_margin,one_minus_mu,9.99999999999999980e-13,1,regular_interior,regular_interior,1,0,1,1.00000000000000000e+00,5.00000000000000000e-01,5.00000000000000000e-01,2.79111111111039456e+00,1,7.80860065062426112e-01,2.83942833125455706e-13,9.99999999999000022e-01,9.99999999998999911e-01,1.00005744347791213e-12,1.39555555555380173e+00,0.00000000000000000e+00,9.12123777885298637e-06,-8.21356442226543579e+10,1.21749821221245581e-11,7.85136742565088852e+00,1.55068301635561741e-12,7.16141891785025979e-05,9.99977878279878294e-13,1.99988511964230298e+12,2.86584937384755249e+11,1.00930505704340892e+24,7.21759895926176628e-17,1.12875448189345982e-16,1.26586316569967838e-18,2.53049607554583418e-16,0.00000000000000000e+00,85,41,0,0,1
endpoint_margin,one_minus_mu,9.99999999999999980e-13,2,regular_interior,regular_interior,1,0,1,1.00000000000000000e+00,5.00000000000000000e-01,5.00000000000000000e-01,1.79999999999952043e+00,1,8.01783725737196806e-01,2.67255329634139675e-13,9.99999999999000022e-01,9.99999999999000022e-01,9.99938403683784804e-13,8.99999999998860267e-01,0.00000000000000000e+00,-3.94778069523482600e-06,-1.11126728955647949e+11,8.99873513238306891e-12,5.14285714285342266e+00,1.74975405352019574e-12,2.03028721469072752e-05,9.99977878279879304e-13,2.00012320022011035e+12,3.33367026523614685e+11,1.24737279133021943e+24,7.24058494320844502e-17,3.96297460581318136e-17,3.15248513099535401e-17,2.22044604925031308e-16,0.00000000000000000e+00,85,41,0,0,1
endpoint_margin,one_minus_mu,9.99999999999999980e-13,3,regular_interior,regular_interior,1,0,1,1.00000000000000000e+00,5.00000000000000000e-01,5.00000000000000000e-01,1.84694444444434991e+00,0,9.47546923159040100e-01,4.73762980895838963e-13,9.99999999999000022e-01,9.99999999998999911e-01,1.00004672153232326e-12,9.23472222221251471e-01,0.00000000000000000e+00,2.91180534629509324e-05,-4.57964986473400818e+11,2.18357304496264405e-12,3.92029804025842710e+00,5.56991591593046928e-13,1.14151447926946645e-04,9.99977878279878092e-13,1.99990656129995264e+12,6.76715295118025879e+11,1.42838364837713609e+24,5.07414963619330407e-17,3.05748698093829987e-17,1.42183952032603035e-17,2.54384052431380060e-16,0.00000000000000000e+00,85,41,0,0,1
endpoint_margin,one_minus_mu,0.00000000000000000e+00,0,boundary_psd_nonunique,boundary_psd_nonunique,1,0,1,1.00000000000000000e+00,5.00000000000000000e-01,5.00000000000000000e-01,2.00000000000000000e+00,0,7.84464540552736178e-01,0.00000000000000000e+00,1.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,nan,nan,nan,nan,nan,nan,0.00000000000000000e+00,inf,nan,nan,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,nan,0.00000000000000000e+00,0,0,0,0,2
endpoint_margin,one_minus_mu,0.00000000000000000e+00,1,boundary_psd_nonunique,boundary_psd_nonunique,1,0,1,1.00000000000000000e+00,5.00000000000000000e-01,5.00000000000000000e-01,2.79111111111111176e+00,1,7.80860065062496722e-01,0.00000000000000000e+00,1.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,1.39555555555555588e+00,0.00000000000000000e+00,nan,nan,nan,nan,nan,nan,0.00000000000000000e+00,inf,nan,nan,0.00000000000000000e+00,3.24063399721047617e-17,9.70181730886017535e-18,nan,0.00000000000000000e+00,0,0,0,0,2
endpoint_margin,one_minus_mu,0.00000000000000000e+00,2,boundary_psd_nonunique,boundary_psd_nonunique,1,0,1,1.00000000000000000e+00,5.00000000000000000e-01,5.00000000000000000e-01,1.80000000000000027e+00,1,8.01783725737273079e-01,0.00000000000000000e+00,1.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,9.00000000000000133e-01,0.00000000000000000e+00,nan,nan,nan,nan,nan,nan,0.00000000000000000e+00,inf,nan,nan,0.00000000000000000e+00,3.81268727748509404e-17,2.07310163548833208e-17,nan,0.00000000000000000e+00,0,0,0,0,2
endpoint_margin,one_minus_mu,0.00000000000000000e+00,3,boundary_psd_nonunique,boundary_psd_nonunique,1,0,1,1.00000000000000000e+00,5.00000000000000000e-01,5.00000000000000000e-01,1.84694444444444450e+00,0,9.47546923159053089e-01,0.00000000000000000e+00,1.00000000000000000e+00,9.99999999999999889e-01,0.00000000000000000e+00,9.23472222222222250e-01,0.00000000000000000e+00,nan,nan,nan,nan,nan,nan,0.00000000000000000e+00,inf,nan,nan,3.38276642412824877e-17,2.62063496873097359e-17,1.04271004036984856e-18,nan,0.00000000000000000e+00,0,0,0,0,2
common_coefficient_scale,scale,9.99999999999999982e-201,0,regular_interior,regular_interior,1,0,1,9.99999999999999982e-201,4.99999999999999991e-201,5.00000000000000000e-01,1.73631656804733721e-200,0,7.47833824564226202e-01,1.86958456141056550e-01,5.99999999999999978e-01,6.00000000000000200e-01,3.99999999999999856e-01,5.20894970414201297e-01,1.11022302462515654e-16,-2.22044604925031308e-16,-2.59018604362539806e+00,3.86072653916524455e-01,3.37208119420155006e+00,1.14490912787151830e-01,7.48752436541610957e-16,3.99999999999999911e-01,4.00000000000000178e+00,2.14574824272731002e+00,9.62666810907357906e+00,7.46455262869126452e-17,1.16320558314630164e-16,9.00196179100468183e-18,1.84109660314757385e-16,1.11022302462515654e-16,7,0,0,0,1
